selleck_plate,well,Library,Library Well Type,Reagent Vendor,Vendor Reagent ID,Compound SMILES,Molecular Weight,Compound Names,PubChem CIDs,Clinical Phase [100012],Mechanism of Action [100012],Protein Target [100012],Match Type [100012],Screen Positives Count [200001],Screened Count [200001]
3655,F17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2074,c1cc2c(c(C(OCC)=O)c(C)n2C)cc1O,233.2631,Mecarbinate,616236,Preclinical,,,InChI key,1,32
3655,F18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2263,[C@H]1(CO)O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,272.25124,Arbutin,346,Phase 2/Phase 3,melanin inhibitor,TYR,InChI key,,32
3655,F19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2101,c1(OC(CCCCCNC(=N)N)=O)ccc(C(=O)OCC)cc1.O=S(C)(O)=O,417.47718,Gabexate Mesylate,6604561,Launched,serine protease inhibitor,PRSS1|TPSAB1,InChI key,2,32
3655,F20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2271,c1cc2c(c[n+]3c(c4c(cc5c(OCO5)c4)CC3)c2)c(OC)c1OC.[Cl-],371.81421,Berberine HCl,12456,Phase 2/Phase 3,LDL receptor activator,LDLR,InChI key,1,32
3655,F21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2125,c1cc2c(CC[C@]3([H])[C@@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@]4(O)C#C)cc1OC,310.42994,Mestranol,12598377,Launched,estrogen receptor agonist,ESR1,InChI key,,32
3655,F22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2292,[C@@H]1(O)[C@H](O)[C@H](C)O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(OC(c5ccc(OC)c(O)c5)=CC4=O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,608.54468,Diosmin,5353588,Launched,aryl hydrocarbon receptor agonist|capillary stabilizing agent,AHR,InChI key,,32
3655,F23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,F24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,G01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,G02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,G03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1549,c1cc2c(CC[C@]([H])([C@H](O)CNC[C@@H](O)[C@@]3([H])Oc4c(cc(F)cc4)CC3)O2)cc1F.Cl,441.89594,Nebivolol,129010381,Launched,adrenergic receptor antagonist,ADRB1|ADRB2,InChI key,2,32
3655,G04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1715,c1(S(=O)(=O)NC(=O)NC2CCCCC2)ccc(CCNC(=O)c3ncc(C)nc3)cc1,445.53517,Glipizide,3478,Launched,sulfonylurea,ABCC8|KCNJ10|KCNJ11|PPARG,InChI key,1,32
3655,G05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1567,c1c(N)c2c(C(=O)N(C3CCC(=O)NC3=O)C2=O)cc1,273.24413,Pomalidomide,134780,Launched,angiogenesis inhibitor|tumor necrosis factor production inhibitor,CRBN|PTGS2|TNF,InChI key,3,32
3655,G06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1732,c1cc(C(C(Cl)Cl)c2ccccc2Cl)ccc1Cl,320.0412,Mitotane,4211,Launched,antineoplastic agent,CYP11A1|CYP11B1|ESR1|FDX1,InChI key,1,32
3655,G07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1576,c1(ncccc1)NS(=O)(=O)c2ccc(N=Nc3ccc(O)c(C(O)=O)c3)cc2,398.39255,Sulfasalazine,5384001,,,,,,32
3655,G08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1741,[C@@H]1(C)[C@@H](OC)C=CO[C@]2(C)C(=O)c(c3c4C(=O)C(=C(NC56CCN(CC(C)C)CC5)C3=N6)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@@H]1OC(C)=O)c(O2)c(C)c4O,847.00468,Rifabutin,71296898,Launched,protein synthesis inhibitor,HSP90AA1|HSP90B1,chemical name,2,32
3655,G09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1605,[C@]([H])([C@@](NC(=O)C(=NO)c1csc(N)n1)([H])C2=O)(SCC(C=C)=C3C(=O)O)N23,395.41352,Cefdinir,124930856,,,,,3,32
3655,G10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1768,N(C(=O)[C@@H]1NC(C(c2nc(N)sc2)=NOC)=O)(C(C(OCOC(=O)C(C)(C)C)=O)=C(C=Cc3c(C)ncs3)CS4)[C@@]14[H],620.72082,Cefditoren Pivoxil,129010382,Launched,bacterial cell wall synthesis inhibitor,,canonical SMILES,1,32
3655,G11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1623,C(=O)(N[C@@]([H])(CS)C(=O)O)C,163.19485,Acetylcysteine,12035,Launched,mucolytic agent,ACY1|CHUK|GRIN1|GRIN2A|GRIN2B|GRIN2D|GRIN3A|GSS|IKBKB|RELA|SLC7A11,InChI key,,32
3655,G12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1792,C1[C@@H](OC(C(C)(C)CC)=O)[C@@]2([H])C(C=C[C@H](C)[C@H]2CC[C@]3([H])C[C@@H](O)CC(=O)O3)=C[C@@H]1C,418.56621,Simvastatin,129010383,Launched,HMGCR inhibitor,HMGCR|ITGB2,InChI key,,32
3655,G13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1635,C1[C@@](O)(C)[C@H](O[C@H]2OC(C)C[C@@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O[C@H]3O[C@H](C)[C@@H](O)[C@](C)(OC)C3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@@H]1C,733.92678,Erythromycin,129010384,Launched,NFkB pathway inhibitor,MLNR,InChI key,2,32
3655,G14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1816,c1nc(C(c2ccc(Cl)cc2)CCN(C)C)ccc1.C(=O)(O)C=CC(=O)O,390.86061,Chlorpheniramine Maleate,8231,,,,,1,32
3655,G15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1647,O1[C@H](n2cnc3c2ncnc3N)[C@H](O)[C@H](O)[C@H]1CO,267.24132,Adenosine,191,Launched,adenosine receptor agonist,ADORA1|ADORA2A|ADORA2B|ADORA3|PI4K2A|PI4K2B|TRPM4,InChI key,,32
3655,G16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1839,c1c(Cl)c(O)c2c(cccn2)c1Cl,214.04809,Chloroxine,2722,Launched,opioid receptor antagonist,OPRK1,InChI key,2,32
3655,G17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1666,C1(=O)N=C(N)C(F)=CN1,129.09246,Flucytosine,3366,Launched,other antifungal,DNMT1,InChI key,1,32
3655,G18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1866,c1cccc(C(OCCN(C)C)c2ccccc2)c1.Cl,291.81568,Diphenhydramine HCl,22561460,Launched,histamine receptor antagonist,HRH1,InChI key,,32
3655,G19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1679,c1(F)cc([C@H](C)C(=O)O)ccc1c2ccccc2,244.26092,Flurbiprofen,3394,Launched,cyclooxygenase inhibitor,PTGS1|PTGS2,InChI key,,32
3655,G20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1891,c1(O)cc(C[C@@](NN)(C)C(=O)O)ccc1O,226.22915,Carbidopa,34359,Launched,aromatic L-amino acid decarboxylase inhibitor,DDC,InChI key,1,32
3655,G21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1704,N(C(=O)N([C@@H]1CS[C@H](CO)O1)C=C2F)=C2N,247.2467,Emtricitabine,9837769,Launched,nucleoside reverse transcriptase inhibitor,,InChI key,1,32
3655,G22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1908,c1([N+]([O-])=O)ccc(NC(=O)C(C)C)cc1C(F)(F)F,276.21184,Flutamide,3397,Launched,androgen receptor antagonist,AHR|AR,InChI key,,32
3655,G23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,G24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,H01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,H02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,H03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1929,c1c(Cl)cc(c2nc(N)nc(N)n2)c(Cl)c1,256.09138,Irsogladine,3752,Launched,phosphodiesterase inhibitor,PDE4A,InChI key,,32
3655,H04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2154,c1(C(N)=NC(=O)OCCCCCC)ccc(NCc2nc3c(ccc(C(=O)N(c4ncccc4)CCC(=O)OCC)c3)n2C)cc1,627.73324,Dabigatran Etexilate,213023,Launched,thrombin inhibitor,F2,InChI key,,32
3655,H05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1962,N(S(=O)(=O)c1ccc(N)cc1)c2cc(OC)nc(OC)n2,310.32895,Sulphadimethoxine,5323,Launched,dihydropteroate synthetase inhibitor,,InChI key,2,32
3655,H06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2177,c1(Cl)cc(S(=O)(=O)N)cc(S(=O)(=O)N)c1Cl,305.15884,Dichlorphenamide,3038,Launched,carbonic anhydrase inhibitor,CA1|CA12|CA2|CA4|CA7,InChI key,,32
3655,H07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1987,C1=C[C@@]2(C)C(CC[C@]3([H])[C@@]2(Cl)[C@H](O)C[C@@]4(C)[C@@]3([H])C[C@@H](C)[C@@]4(OC(c5occc5)=O)C(=O)CCl)=CC1=O,521.42949,Mometasone furoate,129010385,Launched,glucocorticoid receptor agonist,NR3C1,InChI key,,32
3655,H08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2187,c1c(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)cc1C(C)C,501.72101,Avasimibe,166558,Phase 3,ACAT inhibitor,CES1,InChI key,,32
3655,H09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2012,n1(Cc2ccc(OC)cc2)c(c3cc1)cc(C(NO)=O)cc3,296.32054,PCI-34051,24753719,Preclinical,HDAC inhibitor,HDAC1|HDAC10|HDAC6|HDAC8,InChI key,,32
3655,H10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2207,C1(Cn2c3c(c(N)ncn3)cn2)=Nc4c(c(C)ccc4)C(=O)N1c5ccccc5C,397.43256,PIK-293,53245636,Preclinical,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG,InChI key,,32
3655,H11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2030,c1(F)ccc(C(c2ccc(F)cc2)N3CCN(CC=Cc4ccccc4)CC3)cc1.Cl.Cl,477.41672,Flunarizine 2HCl,71296962,,,,,2,32
3655,H12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2221,S(=O)(C)(O)=O.c1cc(C(=O)Nc2ccc(C3(C#N)CCCC3)cc2)c(NCc4ccncc4)nc1,493.57797,Apatinib,45139106,Phase 3,RET tyrosine kinase inhibitor,CSK|KDR|KIT|RET,InChI key,1,32
3655,H13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2043,Cl.C1(C)(CC(C)(CC2C1)CC3(N)C2)C3,215.76278,Memantine HCl,44319334,Launched,glutamate receptor antagonist,CHRFAM7A|DRD2|GRIN1|GRIN2A|GRIN2B|GRIN3A|HTR3A,InChI key,,32
3655,H14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2232,c1cc2c(NC(=O)N(CCN3CCC(C(=O)c4ccc(F)cc4)CC3)C2=O)cc1,395.42678,Ketanserin,3822,Launched,serotonin receptor antagonist,ADRA1A|ADRA1B|ADRA1D|DRD1|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C|HTR5A|HTR7|SLC18A1|SLC18A2,InChI key,,32
3655,H15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2060,c1(Br)cc(CN(C2CCCCC2)C)c(N)c(Br)c1.Cl,412.59094,Bromhexine HCl,45114115,Launched,mucolytic agent,,InChI key,,32
3655,H16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2252,C1(C(C)=O)=C(O)[C@]2(C)C(Oc3c2c(O)c(C)c(O)c3C(=O)C)=CC1=O,344.31543,(+)-Usniacin,442614,,,,,,32
3655,H17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2077,[Ca+2].n1(c(c2ccc(F)cc2)c(c3ccccc3)c(C(Nc4ccccc4)=O)c1C(C)C)CC[C@@H](O)C[C@@H](O)CC(=O)[O-].n5(c(c6ccc(F)cc6)c(c7ccccc7)c(C(Nc8ccccc8)=O)c5C(C)C)CC[C@@H](O)C[C@@H](O)CC(=O)[O-],1155.34172,Atorvastatin Calcium,21862717,,,,,,32
3655,H18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2264,[C@]([H])(CC1)([C@@]([H])(C)CC2)[C@@]([C@]([H])(O[C@@]13C)O[C@H](OC)[C@]4(C)[H])(OO3)[C@@]24[H],298.37464,Artemether,129010386,Launched,antimalarial agent,ATP1A1,InChI key,1,32
3655,H19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2113,c1(OC)cc2c([C@@H](Cc3cc(OC)c(OC)cc3)[N@@+](C)(CCC(=O)OCCCCCOC(=O)CC[N@@+]4(C)CCc(c5[C@H]4Cc6cc(OC)c(OC)cc6)cc(OC)c(OC)c5)CC2)cc1OC.c7c(S(=O)(=O)[O-])cccc7.c8c(S(=O)(=O)[O-])cccc8,1243.47918,Cisatracurium Besylate,129010387,Launched,acetylcholine receptor antagonist,CHRNA2,InChI key,2,32
3655,H20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2276,O1[C@]2([H])C3([C@@H](O)C(=O)O2)[C@@](CC(=O)O4)([C@]4([H])C[C@]3(O)C(C)(C)C)C1=O,326.29861,Bilobalide,129010389,Preclinical,GABA receptor modulator,GLRA1|GLRA2|GLRB|HTR3A|HTR3B,InChI key,1,32
3655,H21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2126,c1(OCC(O)CN2CCN(c3c(OC)cccc3)CC2)cccc4c1cccc4,392.49072,Naftopidil,4418,Launched,adrenergic receptor antagonist,ADRA1A,InChI key,,32
3655,H22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2295,c(c(O)cc(O)c1)(C(=O)c2c(cc(C)cc2O)C3=O)c13,270.2369,Emodin,3220,Preclinical,11-beta hydroxysteroid dehydrogenase inhibitor,CSNK2A1,InChI key,1,32
3655,H23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,H24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,I01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,I02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,I03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1550,c1c(C2=NNC(=O)CC2C)ccc3c1nc(c4ccc(OC)cc4)[nH]3,334.37181,Pimobendan,4823,Launched,calcium sensitizer|phosphodiesterase inhibitor,PDE3A,InChI key,,32
3655,I04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1718,c(ncn1CCOCP(OCOC(=O)C(C)(C)C)(=O)OCOC(=O)C(C)(C)C)(c(N)ncn2)c12,501.47054,Adefovir Dipivoxil,60871,Launched,DNA polymerase inhibitor,,InChI key,,32
3655,I05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1568,c1c(C(=O)NOCC(O)CO)c(Nc2c(F)cc(I)cc2)c(F)c(F)c1Br,561.08909,PD318088,10231331,Preclinical,MEK inhibitor,MAP2K1,InChI key,,32
3655,I06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1733,C1=C[C@@]2(C)C([C@@H](C)C[C@]3([H])[C@@]2([H])[C@H](O)C[C@@]4(C)[C@@]3([H])CC[C@@]4(O)C(=O)CO)=CC1=O,374.4706,Methylprednisolone,129010390,Launched,glucocorticoid receptor agonist,NR3C1,InChI key,1,32
3655,I07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1577,c(ccc(OC)c1)(cc(c2[nH]c(c3ccc(S(=O)C)cc3)nc2c4ccncc4)cc5)c15,439.52883,Tie2 kinase inhibitor,23625762,Preclinical,TIE tyrosine kinase inhibitor,KDR|MAPK14,InChI key,,32
3655,I08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1742,N1(c2c(cccn2)C(=O)Nc3c1nccc3C)C4CC4,266.29785,Nevirapine,4463,Launched,non-nucleoside reverse transcriptase inhibitor,CYP1A2|CYP2A6|CYP2B6|CYP2C9|CYP2D6|CYP3A4|CYP3A5,InChI key,1,32
3655,I09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1606,c1cc(C(n2ccnc2)(c3ccccc3)c4ccccc4Cl)ccc1,344.83678,Clotrimazole,2812,Launched,cytochrome P450 inhibitor|imidazoline receptor ligand,CYP3A4|KCNN4|NR1I2|NR1I3|TRPM2|TRPM4|TRPM8,InChI key,,32
3655,I10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1770,c1nc(NS(=O)(=O)c2ccc(N)cc2)ncc1,250.277,Sulfadiazine,5215,Launched,bacterial antifolate,,InChI key,,32
3655,I11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1625,c1cc2c(CC[C@]3([H])[C@@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@@]4(C#C)O)cc1O,296.40336,Ethinyl Estradiol,11914204,Launched,estrogen receptor agonist|estrogenic hormone,ESR1|ESR2|NR1I2,InChI key,,32
3655,I12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1793,c1c(CC[C@H](N[C@@H](C)C(=O)N2[C@@H]3[C@@H](CCC3)C[C@@H]2C(=O)O)C(OCC)=O)cccc1,416.51057,Ramipril,5038,Launched,angiotensin converting enzyme inhibitor,ACE,InChI key,,32
3655,I13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1636,[C@@H]1(C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(O[C@H]2C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)C=CC=CC=CC=CC=CC=CC=C[C@H](C)[C@@H](O)[C@H]1C)C[C@H](O)[C@@H]2C(=O)O,924.07902,Amphotericin B,129010391,Launched,membrane permeability enhancer,,canonical SMILES,2,32
3655,I14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1825,S1CCC(NC(=O)CSCC(=O)O)C1=O,249.30724,Erdosteine,65632,Launched,mucolytic agent,,InChI key,1,32
3655,I15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1651,N1C(=O)N([C@H]2O[C@@H](CO)[C@H](O)C2)C=C(C)C1=O,242.22856,Telbivudine,1134,Launched,DNA polymerase inhibitor,TK2,InChI key,,32
3655,I16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1840,C1CC(NC(=O)N(N=O)CCCl)CCC1,233.69524,Lomustine,3950,Launched,DNA synthesis inhibitor,STMN4,InChI key,1,32
3655,I17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1667,c1(Cl)cc2c(S(=O)(=O)NC(C(Cl)Cl)N2)cc1S(N)(=O)=O,380.65581,Trichlormethiazide,5560,Launched,chloride channel blocker,ATP1A1|CA1|CA2|CA4|SLC12A1|SLC12A3,InChI key,,32
3655,I18,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1869,c1c(OCC[C@H](N(C)C)c2ccccc2)c3c(cccc3)cc1.Cl,341.87436,Dapoxetine HCl,122177142,Launched,selective serotonin reuptake inhibitor (SSRI),HTR1A|HTR1B|HTR2C|SLC6A4,InChI key,1,32
3655,I19,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1680,CCN(CC)C(=S)SSC(=S)N(CC)CC,296.5392,Disulfiram,3117,Launched,aldehyde dehydrogenase inhibitor|DNA methyltransferase inhibitor|TRPV agonist,ALDH2|DBH,InChI key,2,32
3655,I20,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1895,n1c(N2CCCCC2)c3c(c(N4CCCCC4)nc(N(CCO)CCO)n3)nc1N(CCO)CCO,504.62559,Dipyridamole,3108,Launched,phosphodiesterase inhibitor,ADA|PDE10A|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4A|PDE4B|PDE4C|PDE4D|PDE5A|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE7B|PDE8A|PDE8B|PDE9A|SLC29A1,InChI key,1,32
3655,I21,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1705,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2([H])CC[C@@]4(C)[C@@]3([H])CC[C@H]4C(=O)C)=CC1=O,314.4617,Progesterone,129010392,Launched,progesterone receptor agonist,CATSPER1|CATSPER2|CATSPER3|CATSPER4|CYP17A1|ESR1|NR3C2|OPRK1|PGR|TRPC5,InChI key,,32
3655,I22,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1909,c(c(c1ccc(F)cc1)c(C=C[C@@H](O)C[C@@H](O)CC(=O)[O-])n2C(C)C)(cccc3)c23.[Na+],433.44777,Fluvastatin Sodium,24906289,,,,,,32
3655,I23,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,I24,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,J01,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,J02,Selleck Bioactive Compound Library - 10mM,empty,,,,,,,,,,,,
3655,J03,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1934,[C@@H]1(C)OC(=O)C[C@H](O)C[C@H](O)C[C@H](O)CC[C@H](O)[C@H](O)C[C@]2(O)O[C@H]([C@H](C(O)=O)[C@@H](O)C2)C[C@@H](O[C@H]3O[C@@H](C)[C@H](O)[C@@H](N)[C@H]3O)C=CC=CC=CC=CCCC=CC=C[C@H](C)[C@@H](O)[C@H]1C,926.0949,Nystatin (Fungicidin),129010393,,,,,1,32
3655,J04,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2155,c1cc([C@]2(C(=O)Nc3sc(SCCN4CCCC4)cn3)[C@@H](C5CCCCC5)C2)ccc1S(=O)(=O)C6CC6,559.80668,LY2608204,76844476,Phase 2,glucokinase activator,GCK,InChI key,2,32
3655,J05,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1964,C1C(C(C)N)(CC(CC2C3)CC13)C2,179.30184,Rimantadine,5071,Launched,antiviral|RNA synthesis inhibitor,,InChI key,,32
3655,J06,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2178,c(n1c(c2ccc(CN(C)C)cc2)n3)(c3ccc4)c4C(=O)NCC1,320.3883,AG-14361,9840076,Preclinical,PARP inhibitor,PARP1,InChI key,,32
3655,J07,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S1988,C(C(=O)NC(=S)N1)=C1CCC,170.2321,Propylthiouracil,657298,Launched,thyroid peroxidase inhibitor,DIO1|TPO,InChI key,,32
3655,J08,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2192,c1(OC2CCN(CC(=O)NC)CC2)cc3c(ncnc3Nc4cccc(Cl)c4F)cc1OC,473.9277,AZD8931 (Sapitinib),11488320,Phase 2,EGFR inhibitor,EGFR|ERBB2|ERBB3,InChI key,,32
3655,J09,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2014,C(c1cnc2c(cn[nH]2)c1OCCCC)(c3c(F)cc(C)cc3F)=O,345.34328,BMS-265246,5329775,Preclinical,CDK inhibitor,CDK1|CDK2,InChI key,1,32
3655,J10,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2208,C1C[C@@]2(C)C(CC[C@]3([H])[C@@]2([H])CC[C@@]4(C)[C@@]3([H])CCC4=O)=C(O)C1=O,302.40794,Formestane,29924557,Launched,aromatase inhibitor,CYP19A1,chemical name,,32
3655,J11,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2031,C(Cn1cncc1)(c2c(Cl)cc(Cl)cc2)OCc3ccc(Sc4ccccc4)cc3.[N+](O)(=O)[O-],518.41224,Fenticonazole Nitrate,51754,Launched,bacterial cell wall synthesis inhibitor,,InChI key,,32
3655,J12,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2224,c1(onc(C(=O)N)n1)[C@@H](CC(=O)NO)CCCC2CCCCC2,324.37546,UK 383367,22480873,Phase 1,Procollagen C-Endopeptidase Inhibitors,BMP1,InChI key,1,32
3655,J13,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2044,C1(c2c(cccc2)C=Cc3c1cccc3)=C4CCN(C)CC4.Cl,323.85908,Cyproheptadine HCl,44299947,Launched,histamine receptor antagonist,ADRA1A|ADRA1B|ADRA1D|CHRM1|CHRM2|CHRM3|HRH1|HTR2A|HTR2C|HTR6|HTR7,InChI key,1,32
3655,J14,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2235,[C@H]1(CC)N(C(C)C)c2c(cnc(Nc3c(OC)cc(C(=O)N[C@H]4CC[C@H](N5CCN(CC6CC6)CC5)CC4)cc3)n2)N(C)C1=O,618.8126,Volasertib (BI 6727),71080313,Phase 3,PLK inhibitor,PLK1,InChI key,2,32
3655,J15,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2061,C1[C@@H](OC([C@@H](C)CC)=O)[C@@]2([H])C(C=C[C@H](C)[C@H]2CC[C@@H]3C[C@@H](O)CC(=O)O3)=C[C@@H]1C,404.53963,Lovastatin,129010394,Launched,HMGCR inhibitor,HDAC2|HMGCR|ITGAL|NR1I2,InChI key,,32
3655,J16,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2253,c1c2c(c(CCCC(=O)O)c[nH]2)ccc1,203.23712,3-Indolebutyric acid (IBA),8617,Preclinical,,B2M|HLA-A|TRAC|TRBC1,InChI key,,32
3655,J17,Selleck Bioactive Compound Library - 10mM,experimental,Selleck Chemicals,S2078,NS(=O)(=O)NC(=N)CCSCc1nc(NC(=N)N)sc1,337.4454,Famotidine,3325,Launched,histamine receptor antagonist,HRH2,InChI key,,32
